TransactionID,Date,Category,Product,Quantity,UnitPrice,TotalPrice,Region,SalesRep,PaymentMethod
2369,2025-01-30,Groceries,Bread,2,354.5,709,South,Rahul,Cash
2370,2025-08-31,Electronics,Headphones,20,540.13,10802.6,North,Neha,Bank Transfer
2371,2025-04-17,Groceries,Bread,5,104.51,522.55,South,Rahul,Online
2372,2025-06-17,Clothing,T-Shirt,1,53.91,53.91,West,Sneha,Online
2373,2025-03-11,Clothing,Jacket,10,920.91,9209.1,South,Ravi,Bank Transfer
2374,2025-12-16,Clothing,Shoes,14,54.75,766.5,West,Sneha,Bank Transfer
2375,2025-05-15,Furniture,Chair,14,865.85,12121.9,East,Anjali,Bank Transfer
2376,2025-08-15,Clothing,T-Shirt,10,769.17,7691.7,Central,Sneha,Credit Card
2377,2025-04-09,Toys,Puzzle,8,857.75,6862,West,Amit,Online
2378,2025-05-13,Groceries,Eggs,14,339.82,4757.48,South,Amit,Online
2379,2025-01-28,Electronics,Headphones,20,350.29,7005.8,East,Pooja,Cash
2380,2025-01-05,Groceries,Milk,6,156.4,938.4,South,Priya,Credit Card
2381,2025-08-20,Groceries,Eggs,13,138.66,1802.58,West,Suresh,Online
2382,2025-11-10,Electronics,Headphones,3,180.99,542.97,North,Priya,Cash
2383,2025-02-17,Clothing,Jacket,13,993.41,12914.33,Central,Vikram,Cash
2384,2025-10-02,Electronics,Laptop,17,982.07,16695.19,West,Pooja,Bank Transfer
2385,2025-12-31,Groceries,Milk,6,579.95,3479.7,South,Priya,Online
2386,2025-08-16,Electronics,Tablet,14,793.57,11109.98,West,Amit,Credit Card
2387,2025-11-23,Groceries,Rice,6,58.2,349.2,South,Priya,Online
2388,2025-04-28,Groceries,Bread,12,697.95,8375.4,South,Rahul,Bank Transfer
2389,2025-09-30,Electronics,Headphones,6,371.65,2229.9,Central,Anjali,Online
2390,2025-09-21,Furniture,Sofa,18,696.24,12532.32,South,Priya,Credit Card
2391,2025-09-15,Clothing,Jacket,2,36.28,72.56,East,Suresh,Bank Transfer
2392,2025-05-11,Clothing,Jacket,11,741.07,8151.77,East,Sneha,Credit Card
2393,2025-02-09,Electronics,Smartphone,15,289.04,4335.6,South,Amit,Bank Transfer
2394,2025-12-16,Toys,Puzzle,13,765.34,9949.42,West,Sneha,Credit Card
2395,2025-12-07,Clothing,Jeans,1,195.67,195.67,West,Amit,Bank Transfer
2396,2025-12-17,Furniture,Chair,1,656.78,656.78,West,Anjali,Cash
2397,2025-02-04,Toys,Board Game,9,332.31,2990.79,South,Ravi,Credit Card
2398,2025-01-17,Groceries,Milk,17,830.59,14120.03,East,Vikram,Online
2399,2025-11-16,Furniture,Sofa,1,40.59,40.59,South,Suresh,Cash
2400,2025-09-21,Electronics,Headphones,17,290.17,4932.89,West,Sneha,Cash
2401,2025-08-06,Clothing,Jeans,9,917.21,8254.89,East,Suresh,Online
2402,2025-05-14,Clothing,Shoes,7,820.35,5742.45,North,Vikram,Online
2403,2025-12-19,Electronics,Headphones,7,453.08,3171.56,Central,Pooja,Cash
2404,2025-01-08,Clothing,Jeans,5,538.95,2694.75,Central,Priya,Online
2405,2025-10-03,Groceries,Eggs,17,777.53,13218.01,Central,Vikram,Cash
2406,2025-06-06,Clothing,Shoes,16,109.13,1746.08,Central,Amit,Bank Transfer
2407,2025-12-15,Furniture,Sofa,2,811.17,1622.34,West,Neha,Bank Transfer
2408,2025-12-30,Clothing,Jeans,7,832.48,5827.36,East,Amit,Credit Card
2409,2025-10-31,Groceries,Milk,8,570.17,4561.36,Central,Neha,Cash
2410,2025-03-19,Electronics,Headphones,6,943.98,5663.88,North,Rahul,Credit Card
2411,2025-03-30,Toys,Puzzle,7,171.94,1203.58,Central,Vikram,Cash
2412,2025-01-23,Electronics,Laptop,6,889.52,5337.12,South,Neha,Cash
2413,2025-02-02,Toys,Board Game,13,119.04,1547.52,West,Rahul,Cash
2414,2025-09-18,Toys,Board Game,1,550,550,West,Priya,Online
2415,2025-04-07,Clothing,Shoes,2,917.68,1835.36,North,Suresh,Credit Card
2416,2025-10-11,Clothing,Jacket,19,512.78,9742.82,South,Priya,Cash
2417,2025-09-05,Clothing,Shoes,7,318.29,2228.03,Central,Amit,Bank Transfer
2418,2025-10-29,Clothing,T-Shirt,7,734.67,5142.69,North,Ravi,Cash
2419,2025-08-23,Groceries,Milk,9,943.74,8493.66,North,Anjali,Bank Transfer
2420,2025-08-13,Electronics,Tablet,14,435.69,6099.66,North,Ravi,Bank Transfer
2421,2025-08-05,Clothing,T-Shirt,13,916.56,11915.28,North,Ravi,Online
2422,2025-02-14,Electronics,Smartphone,15,543.95,8159.25,East,Ravi,Cash
2423,2025-07-24,Toys,Action Figure,2,525.18,1050.36,Central,Sneha,Cash
2424,2025-07-08,Toys,Doll,18,206.29,3713.22,West,Rahul,Credit Card
2425,2025-07-13,Toys,Board Game,20,461.82,9236.4,South,Rahul,Cash
2426,2025-09-28,Furniture,Bookshelf,17,898.22,15269.74,Central,Vikram,Cash
2427,2025-08-30,Toys,Board Game,12,35.48,425.76,Central,Priya,Bank Transfer
2428,2025-04-03,Clothing,Shoes,15,897.31,13459.65,North,Pooja,Cash
2429,2025-12-21,Toys,Doll,3,137.04,411.12,South,Ravi,Online
2430,2025-08-21,Toys,Doll,10,977.89,9778.9,West,Ravi,Cash
2431,2025-10-20,Clothing,Jeans,12,338.94,4067.28,North,Sneha,Online
2432,2025-03-02,Groceries,Eggs,3,672.61,2017.83,West,Suresh,Credit Card
2433,2025-09-07,Clothing,Shoes,3,101.09,303.27,Central,Amit,Credit Card
2434,2025-05-24,Electronics,Headphones,9,181.14,1630.26,South,Rahul,Credit Card
2435,2025-11-05,Groceries,Bread,3,452.03,1356.09,Central,Pooja,Online
2436,2025-07-07,Clothing,Jeans,12,682.61,8191.32,North,Vikram,Online
2437,2025-09-06,Electronics,Tablet,5,7.87,39.35,West,Vikram,Credit Card
2438,2025-03-06,Clothing,Shoes,1,938.41,938.41,North,Pooja,Cash
2439,2025-02-02,Groceries,Milk,9,950.89,8558.01,East,Rahul,Bank Transfer
2440,2025-03-29,Furniture,Table,6,505.58,3033.48,East,Sneha,Online
2441,2025-05-24,Electronics,Laptop,17,653.69,11112.73,North,Sneha,Credit Card
2442,2025-03-24,Clothing,Shoes,5,993.72,4968.6,South,Priya,Cash
2443,2025-07-19,Toys,Action Figure,3,63.62,190.86,North,Sneha,Online
2444,2025-10-15,Electronics,Laptop,12,974.85,11698.2,North,Pooja,Credit Card
2445,2025-08-26,Electronics,Laptop,14,85.47,1196.58,East,Amit,Cash
2446,2025-07-05,Furniture,Bookshelf,5,203.61,1018.05,North,Pooja,Cash
2447,2025-08-25,Electronics,Headphones,1,9.58,9.58,Central,Anjali,Bank Transfer
2448,2025-05-12,Electronics,Tablet,10,230.87,2308.7,Central,Anjali,Credit Card
2449,2025-10-18,Toys,Board Game,18,575.22,10353.96,West,Pooja,Bank Transfer
2450,2025-06-26,Furniture,Sofa,4,416.35,1665.4,East,Sneha,Cash
2451,2025-11-16,Toys,Doll,10,811.88,8118.8,West,Neha,Cash
2452,2025-04-20,Electronics,Laptop,2,157.96,315.92,East,Anjali,Bank Transfer
2453,2025-04-24,Furniture,Chair,7,970.97,6796.79,West,Suresh,Online
2454,2025-08-13,Clothing,Jeans,14,532.29,7452.06,East,Amit,Bank Transfer
2455,2025-05-20,Toys,Board Game,15,197.79,2966.85,North,Rahul,Credit Card
2456,2025-05-09,Clothing,Jeans,6,321.33,1927.98,Central,Suresh,Credit Card
2457,2025-07-15,Clothing,Shoes,2,334.19,668.38,South,Vikram,Cash
2458,2025-08-17,Groceries,Bread,12,451.74,5420.88,North,Rahul,Online
2459,2025-06-30,Electronics,Tablet,7,566.75,3967.25,West,Amit,Cash
2460,2025-11-01,Electronics,Tablet,2,495.92,991.84,East,Priya,Online
2461,2025-01-15,Toys,Puzzle,3,996.8,2990.4,South,Priya,Bank Transfer
2462,2025-09-17,Groceries,Rice,5,331.89,1659.45,Central,Ravi,Online
2463,2025-12-27,Groceries,Eggs,6,635.68,3814.08,North,Amit,Bank Transfer
2464,2025-11-14,Clothing,Jeans,3,684.17,2052.51,East,Suresh,Cash
2465,2025-02-12,Furniture,Table,19,360.56,6850.64,West,Anjali,Cash
2466,2025-01-06,Furniture,Bookshelf,11,115.44,1269.84,North,Priya,Credit Card
2467,2025-04-04,Clothing,Jacket,11,36.83,405.13,West,Pooja,Online
2468,2025-01-23,Groceries,Rice,5,466.38,2331.9,West,Neha,Cash
2469,2025-07-01,Toys,Action Figure,3,52.9,158.7,North,Neha,Bank Transfer
2470,2025-05-28,Toys,Doll,7,691.58,4841.06,East,Ravi,Cash
2471,2025-01-02,Clothing,Jacket,7,431.27,3018.89,South,Ravi,Online
2472,2025-02-02,Electronics,Tablet,8,990.53,7924.24,Central,Priya,Online
2473,2025-11-12,Toys,Doll,12,761.17,9134.04,Central,Anjali,Credit Card
2474,2025-07-11,Toys,Action Figure,12,390.98,4691.76,South,Ravi,Cash
2475,2025-01-31,Groceries,Eggs,1,645.9,645.9,Central,Pooja,Bank Transfer
2476,2025-10-20,Groceries,Rice,13,718.54,9341.02,North,Vikram,Bank Transfer
2477,2025-05-15,Electronics,Smartphone,9,695.92,6263.28,West,Vikram,Credit Card
2478,2025-04-22,Furniture,Sofa,12,862.58,10350.96,East,Pooja,Cash
2479,2025-01-02,Groceries,Eggs,6,337.5,2025,West,Rahul,Cash
2480,2025-04-22,Furniture,Sofa,16,216.45,3463.2,North,Priya,Bank Transfer
2481,2025-06-10,Clothing,Jeans,10,110.24,1102.4,West,Amit,Online
2482,2025-04-05,Toys,Puzzle,5,222.74,1113.7,South,Pooja,Credit Card
2483,2025-06-07,Clothing,T-Shirt,2,573.46,1146.92,North,Ravi,Bank Transfer
2484,2025-12-13,Electronics,Tablet,18,558.01,10044.18,South,Ravi,Bank Transfer
2485,2025-09-19,Clothing,Jeans,4,92.94,371.76,North,Amit,Bank Transfer
2486,2025-08-16,Furniture,Table,10,896.9,8969,Central,Ravi,Online
2487,2025-08-22,Clothing,Shoes,6,92.29,553.74,East,Pooja,Bank Transfer
2488,2025-06-09,Furniture,Bookshelf,8,421.98,3375.84,North,Neha,Credit Card
2489,2025-01-05,Furniture,Bookshelf,17,190.61,3240.37,East,Anjali,Online
2490,2025-08-25,Groceries,Rice,1,907.79,907.79,Central,Amit,Cash
2491,2025-02-16,Clothing,Jeans,1,185.03,185.03,South,Vikram,Bank Transfer
2492,2025-12-25,Furniture,Chair,3,355.81,1067.43,Central,Amit,Cash
2493,2025-09-25,Toys,Board Game,19,98.99,1880.81,North,Anjali,Cash
2494,2025-02-27,Toys,Board Game,12,335.65,4027.8,South,Vikram,Cash
2495,2025-10-29,Clothing,Shoes,4,384.81,1539.24,West,Amit,Cash
2496,2025-12-29,Electronics,Tablet,18,766.76,13801.68,South,Sneha,Credit Card
2497,2025-02-04,Toys,Board Game,17,909.07,15454.19,Central,Amit,Bank Transfer
2498,2025-03-30,Toys,Action Figure,2,659.07,1318.14,East,Suresh,Credit Card
2499,2025-03-28,Groceries,Milk,6,553.44,3320.64,North,Ravi,Online
2500,2025-10-02,Furniture,Table,2,255.7,511.4,South,Amit,Online
2501,2025-05-23,Groceries,Bread,17,749.03,12733.51,South,Amit,Cash
2502,2025-08-04,Clothing,Jeans,1,131.94,131.94,North,Amit,Credit Card
2503,2025-01-26,Clothing,Jeans,5,718.35,3591.75,South,Amit,Bank Transfer
2504,2025-07-03,Furniture,Chair,7,46.22,323.54,South,Anjali,Credit Card
2505,2025-09-15,Electronics,Headphones,14,257.2,3600.8,East,Ravi,Credit Card
2506,2025-01-02,Electronics,Tablet,15,459.63,6894.45,Central,Neha,Online
2507,2025-07-23,Toys,Puzzle,8,136.36,1090.88,Central,Vikram,Cash
2508,2025-12-17,Electronics,Smartphone,14,684.22,9579.08,Central,Priya,Cash
2509,2025-08-29,Clothing,Shoes,6,584.13,3504.78,Central,Ravi,Credit Card
2510,2025-03-03,Electronics,Tablet,9,71.55,643.95,South,Vikram,Bank Transfer
2511,2025-07-20,Furniture,Table,7,939.19,6574.33,Central,Priya,Bank Transfer
2512,2025-09-07,Electronics,Laptop,18,885.37,15936.66,East,Rahul,Bank Transfer
2513,2025-07-21,Groceries,Rice,13,930.21,12092.73,West,Neha,Cash
2514,2025-10-20,Toys,Board Game,2,306.68,613.36,East,Anjali,Online
2515,2025-05-11,Clothing,T-Shirt,13,979.8,12737.4,West,Rahul,Online
2516,2025-11-06,Furniture,Table,12,13.49,161.88,Central,Rahul,Bank Transfer
2517,2025-03-27,Groceries,Milk,13,139.02,1807.26,South,Amit,Cash
2518,2025-02-15,Clothing,Jeans,14,667.14,9339.96,East,Neha,Online
2519,2025-12-02,Toys,Action Figure,4,680.78,2723.12,East,Amit,Cash
2520,2025-10-01,Groceries,Rice,5,641.27,3206.35,Central,Rahul,Online
2521,2025-12-31,Electronics,Headphones,7,561.91,3933.37,East,Neha,Credit Card
2522,2025-03-10,Clothing,Shoes,2,367.85,735.7,South,Anjali,Credit Card
2523,2025-04-26,Furniture,Sofa,8,82.16,657.28,South,Ravi,Online
2524,2025-12-09,Toys,Board Game,12,980.24,11762.88,West,Ravi,Online
2525,2025-07-09,Groceries,Eggs,16,334.17,5346.72,Central,Suresh,Bank Transfer
2526,2025-07-25,Toys,Action Figure,12,967.22,11606.64,East,Neha,Bank Transfer
2527,2025-07-09,Toys,Board Game,13,931.54,12110.02,East,Rahul,Bank Transfer
2528,2025-02-02,Groceries,Milk,3,181.2,543.6,East,Amit,Online
2529,2025-07-09,Electronics,Laptop,20,917.48,18349.6,Central,Anjali,Online
2530,2025-09-18,Electronics,Tablet,20,146.88,2937.6,South,Rahul,Online
2531,2025-10-22,Groceries,Eggs,6,117.28,703.68,East,Sneha,Credit Card
2532,2025-01-07,Groceries,Bread,12,778.04,9336.48,South,Neha,Cash
2533,2025-05-17,Furniture,Bookshelf,2,997.71,1995.42,North,Suresh,Online
2534,2025-11-30,Toys,Doll,14,817.5,11445,South,Amit,Online
2535,2025-06-12,Clothing,Jeans,19,415.59,7896.21,North,Sneha,Bank Transfer
2536,2025-04-26,Electronics,Laptop,4,498.2,1992.8,North,Vikram,Online
2537,2025-03-27,Furniture,Chair,18,449.4,8089.2,North,Anjali,Online
2538,2025-06-12,Furniture,Table,6,435.78,2614.68,East,Suresh,Bank Transfer
2539,2025-05-13,Clothing,Shoes,16,198.03,3168.48,North,Priya,Credit Card
2540,2025-11-28,Electronics,Headphones,8,905.41,7243.28,East,Amit,Bank Transfer
2541,2025-08-20,Furniture,Bookshelf,14,192.36,2693.04,West,Anjali,Bank Transfer
2542,2025-01-02,Electronics,Tablet,12,816.21,9794.52,North,Ravi,Bank Transfer
2543,2025-10-02,Electronics,Laptop,17,659.99,11219.83,East,Anjali,Cash
2544,2025-01-19,Electronics,Smartphone,5,70.38,351.9,West,Amit,Credit Card
2545,2025-06-13,Groceries,Milk,1,606.19,606.19,North,Rahul,Credit Card
2546,2025-10-21,Electronics,Smartphone,3,496.91,1490.73,West,Vikram,Credit Card
2547,2025-01-18,Furniture,Chair,20,349.13,6982.6,South,Rahul,Credit Card
2548,2025-09-23,Groceries,Milk,6,577.74,3466.44,North,Pooja,Bank Transfer
2549,2025-05-07,Clothing,Jeans,12,828.11,9937.32,East,Pooja,Credit Card
2550,2025-05-01,Furniture,Table,8,700.81,5606.48,South,Sneha,Credit Card
2551,2025-09-25,Toys,Doll,12,853.6,10243.2,North,Suresh,Credit Card
2552,2025-07-01,Furniture,Table,14,91.67,1283.38,South,Rahul,Online
2553,2025-01-18,Groceries,Eggs,18,976.24,17572.32,North,Ravi,Cash
2554,2025-09-19,Furniture,Bookshelf,4,765.67,3062.68,Central,Sneha,Credit Card
2555,2025-04-13,Groceries,Rice,16,129.06,2064.96,North,Ravi,Bank Transfer
2556,2025-02-21,Clothing,Jeans,6,707.56,4245.36,Central,Vikram,Bank Transfer
2557,2025-12-08,Groceries,Bread,13,481.08,6254.04,Central,Suresh,Online
2558,2025-08-15,Clothing,Jeans,7,982.24,6875.68,South,Neha,Credit Card
2559,2025-03-14,Furniture,Chair,10,257.49,2574.9,North,Pooja,Credit Card
2560,2025-06-27,Toys,Doll,12,408,4896,South,Amit,Bank Transfer
2561,2025-04-04,Toys,Action Figure,2,900.72,1801.44,South,Anjali,Credit Card
2562,2025-11-22,Groceries,Milk,18,60.14,1082.52,North,Priya,Bank Transfer
2563,2025-12-17,Groceries,Bread,1,488.14,488.14,North,Neha,Online
2564,2025-04-28,Toys,Action Figure,11,152.75,1680.25,North,Vikram,Cash
2565,2025-04-23,Groceries,Milk,17,785.62,13355.54,West,Ravi,Bank Transfer
2566,2025-04-28,Toys,Board Game,3,317.26,951.78,East,Rahul,Online
2567,2025-09-01,Electronics,Tablet,19,77.36,1469.84,East,Suresh,Credit Card
2568,2025-11-17,Electronics,Tablet,9,76.66,689.94,North,Rahul,Online
2569,2025-06-18,Groceries,Bread,3,578.35,1735.05,North,Pooja,Bank Transfer
2570,2025-10-31,Furniture,Sofa,16,360.96,5775.36,West,Vikram,Credit Card
2571,2025-01-31,Groceries,Rice,9,172.88,1555.92,South,Ravi,Credit Card
2572,2025-12-08,Electronics,Laptop,4,140.28,561.12,Central,Sneha,Cash
2573,2025-03-18,Clothing,T-Shirt,8,753.14,6025.12,South,Pooja,Bank Transfer
2574,2025-11-14,Groceries,Eggs,15,408.95,6134.25,Central,Pooja,Bank Transfer
2575,2025-04-21,Electronics,Smartphone,16,235.17,3762.72,West,Sneha,Credit Card
2576,2025-03-09,Groceries,Eggs,11,696.98,7666.78,North,Sneha,Bank Transfer
2577,2025-11-29,Toys,Board Game,7,941,6587,East,Neha,Online
2578,2025-04-14,Electronics,Laptop,10,192.43,1924.3,West,Anjali,Online
2579,2025-04-04,Furniture,Chair,6,125.45,752.7,South,Ravi,Cash
2580,2025-06-30,Electronics,Tablet,9,993.22,8938.98,West,Rahul,Bank Transfer
2581,2025-05-26,Groceries,Rice,5,423.76,2118.8,North,Ravi,Bank Transfer
2582,2025-07-22,Clothing,Jacket,16,403.91,6462.56,Central,Rahul,Bank Transfer
2583,2025-10-31,Groceries,Bread,7,388.73,2721.11,North,Rahul,Online
2584,2025-08-07,Electronics,Tablet,1,409.67,409.67,East,Ravi,Online
2585,2025-06-11,Furniture,Bookshelf,19,740.42,14067.98,South,Ravi,Online
2586,2025-10-17,Groceries,Milk,3,114.36,343.08,West,Sneha,Online
2587,2025-03-12,Toys,Board Game,7,54.3,380.1,South,Anjali,Online
2588,2025-10-31,Groceries,Rice,12,114.57,1374.84,South,Anjali,Credit Card
2589,2025-08-25,Groceries,Milk,8,987.51,7900.08,West,Suresh,Online
2590,2025-11-11,Clothing,Jacket,12,922.99,11075.88,Central,Rahul,Bank Transfer
2591,2025-12-03,Groceries,Milk,9,875.29,7877.61,East,Anjali,Online
2592,2025-04-24,Clothing,Jacket,20,125.71,2514.2,North,Suresh,Credit Card
2593,2025-11-08,Furniture,Sofa,15,288.66,4329.9,East,Pooja,Online
2594,2025-07-29,Clothing,T-Shirt,6,150.37,902.22,Central,Vikram,Cash
2595,2025-10-31,Clothing,Shoes,16,724.93,11598.88,South,Pooja,Credit Card
2596,2025-10-22,Toys,Action Figure,6,108.09,648.54,North,Neha,Cash
2597,2025-10-20,Groceries,Milk,4,861.12,3444.48,North,Amit,Cash
2598,2025-09-03,Clothing,Jacket,7,290.63,2034.41,Central,Anjali,Bank Transfer
2599,2025-07-09,Clothing,Shoes,5,42.11,210.55,Central,Amit,Cash
2600,2025-01-22,Clothing,Jacket,10,384.59,3845.9,Central,Rahul,Cash
2601,2025-03-17,Toys,Doll,1,145.73,145.73,Central,Ravi,Online
2602,2025-02-24,Furniture,Chair,11,859.18,9450.98,South,Sneha,Online
2603,2025-09-28,Toys,Board Game,19,340.69,6473.11,South,Anjali,Bank Transfer
2604,2025-01-02,Toys,Board Game,20,222.31,4446.2,North,Pooja,Cash
2605,2025-05-14,Clothing,Jacket,11,399.57,4395.27,South,Suresh,Credit Card
2606,2025-02-13,Electronics,Smartphone,12,52.82,633.84,Central,Vikram,Credit Card
2607,2025-06-01,Furniture,Table,5,38.32,191.6,West,Amit,Credit Card
2608,2025-04-10,Clothing,Shoes,9,409.54,3685.86,East,Amit,Cash
2609,2025-01-10,Clothing,Jeans,14,506.91,7096.74,West,Pooja,Bank Transfer
2610,2025-10-04,Electronics,Laptop,5,571.24,2856.2,Central,Anjali,Online
2611,2025-07-15,Toys,Puzzle,16,440.96,7055.36,South,Priya,Online
2612,2025-02-02,Groceries,Bread,10,211.8,2118,South,Ravi,Online
2613,2025-01-30,Furniture,Table,2,167.55,335.1,Central,Anjali,Online
2614,2025-08-05,Groceries,Bread,11,731.18,8042.98,South,Sneha,Credit Card
2615,2025-04-12,Furniture,Table,20,794.24,15884.8,Central,Amit,Cash
2616,2025-03-11,Electronics,Smartphone,19,991.55,18839.45,East,Rahul,Credit Card
2617,2025-04-15,Electronics,Smartphone,7,257.37,1801.59,North,Neha,Bank Transfer
2618,2025-08-14,Electronics,Laptop,12,933.15,11197.8,West,Sneha,Cash
2619,2025-08-13,Groceries,Milk,20,350.64,7012.8,West,Pooja,Online
2620,2025-05-08,Electronics,Smartphone,7,60.77,425.39,East,Anjali,Credit Card
2621,2025-04-29,Toys,Action Figure,8,33.9,271.2,West,Amit,Online
2622,2025-03-09,Electronics,Smartphone,15,72.76,1091.4,Central,Suresh,Cash
2623,2025-02-16,Groceries,Milk,10,56.86,568.6,South,Amit,Online
2624,2025-01-30,Groceries,Eggs,15,731,10965,East,Vikram,Cash
2625,2025-09-01,Groceries,Bread,4,624.19,2496.76,East,Rahul,Credit Card
2626,2025-05-16,Electronics,Headphones,8,539.14,4313.12,East,Vikram,Bank Transfer
2627,2025-03-20,Groceries,Milk,3,183.98,551.94,East,Vikram,Online
2628,2025-11-03,Electronics,Tablet,18,285.34,5136.12,West,Rahul,Online
2629,2025-09-17,Furniture,Table,7,454.11,3178.77,West,Neha,Cash
2630,2025-04-06,Electronics,Smartphone,2,123.63,247.26,North,Priya,Bank Transfer
2631,2025-09-20,Electronics,Smartphone,14,808.31,11316.34,East,Vikram,Cash
2632,2025-12-09,Electronics,Headphones,10,695.12,6951.2,North,Sneha,Credit Card
2633,2025-11-03,Furniture,Sofa,20,619.16,12383.2,North,Pooja,Online
2634,2025-04-02,Toys,Action Figure,4,176.8,707.2,North,Sneha,Credit Card
2635,2025-09-10,Groceries,Bread,18,457.13,8228.34,South,Neha,Credit Card
2636,2025-01-11,Clothing,Jacket,4,378.8,1515.2,South,Amit,Bank Transfer
2637,2025-12-14,Clothing,Jacket,7,909.23,6364.61,Central,Rahul,Cash
2638,2025-12-21,Toys,Doll,10,305.53,3055.3,South,Suresh,Cash
2639,2025-06-06,Toys,Board Game,19,922.84,17533.96,Central,Pooja,Cash
2640,2025-05-19,Groceries,Rice,12,615.78,7389.36,South,Ravi,Bank Transfer
2641,2025-09-17,Clothing,T-Shirt,7,789.08,5523.56,Central,Anjali,Bank Transfer
2642,2025-09-12,Clothing,Jeans,7,164.16,1149.12,West,Rahul,Online
2643,2025-08-01,Furniture,Sofa,16,476.79,7628.64,South,Sneha,Credit Card
2644,2025-03-23,Clothing,Jeans,3,886.39,2659.17,North,Rahul,Online
2645,2025-10-05,Electronics,Smartphone,1,655.85,655.85,Central,Amit,Credit Card
2646,2025-03-19,Toys,Action Figure,11,924.44,10168.84,North,Priya,Bank Transfer
2647,2025-04-22,Electronics,Smartphone,11,758.66,8345.26,Central,Anjali,Bank Transfer
2648,2025-04-30,Groceries,Milk,14,176.5,2471,West,Amit,Online
2649,2025-12-07,Furniture,Chair,3,338.55,1015.65,West,Rahul,Online
2650,2025-11-16,Toys,Puzzle,4,198.56,794.24,Central,Anjali,Cash
2651,2025-04-25,Toys,Puzzle,19,536.76,10198.44,North,Suresh,Credit Card
2652,2025-12-27,Furniture,Chair,5,98.89,494.45,North,Amit,Credit Card
2653,2025-02-09,Clothing,Jacket,12,540.63,6487.56,Central,Priya,Bank Transfer
2654,2025-10-06,Groceries,Eggs,1,108.46,108.46,West,Suresh,Cash
2655,2025-09-29,Clothing,Jacket,2,392.52,785.04,Central,Vikram,Online
2656,2025-03-10,Electronics,Laptop,19,928.43,17640.17,West,Amit,Bank Transfer
2657,2025-08-15,Toys,Board Game,17,330.66,5621.22,South,Anjali,Bank Transfer
2658,2025-11-23,Groceries,Bread,4,597.81,2391.24,West,Suresh,Credit Card
2659,2025-04-22,Clothing,Jeans,5,716.28,3581.4,North,Pooja,Bank Transfer
2660,2025-03-16,Furniture,Chair,1,309.11,309.11,South,Amit,Cash
2661,2025-01-24,Clothing,Jeans,18,220.87,3975.66,Central,Suresh,Cash
2662,2025-05-25,Groceries,Rice,20,449.28,8985.6,North,Sneha,Bank Transfer
2663,2025-10-29,Toys,Action Figure,4,653.43,2613.72,Central,Vikram,Credit Card
2664,2025-02-26,Toys,Puzzle,14,425.14,5951.96,North,Neha,Cash
2665,2025-12-19,Furniture,Chair,12,936.56,11238.72,North,Ravi,Credit Card
2666,2025-10-04,Clothing,Jeans,7,873.6,6115.2,Central,Rahul,Cash
2667,2025-06-14,Electronics,Tablet,8,886.86,7094.88,South,Suresh,Credit Card
2668,2025-10-09,Electronics,Tablet,14,843.24,11805.36,Central,Amit,Credit Card
2669,2025-12-04,Toys,Puzzle,13,536.31,6972.03,North,Sneha,Bank Transfer
2670,2025-03-25,Groceries,Eggs,6,844.62,5067.72,South,Neha,Credit Card
2671,2025-09-14,Toys,Board Game,16,410.47,6567.52,South,Neha,Cash
2672,2025-09-16,Clothing,T-Shirt,6,400.66,2403.96,Central,Rahul,Cash
2673,2025-05-07,Groceries,Bread,3,193.92,581.76,North,Ravi,Credit Card
2674,2025-04-13,Furniture,Table,17,732.43,12451.31,North,Vikram,Credit Card
2675,2025-06-28,Furniture,Bookshelf,17,479.49,8151.33,Central,Priya,Cash
2676,2025-07-27,Groceries,Eggs,2,425.38,850.76,West,Priya,Online
2677,2025-10-25,Furniture,Chair,4,857.02,3428.08,Central,Vikram,Online
2678,2025-05-07,Electronics,Smartphone,15,956.74,14351.1,West,Pooja,Cash
2679,2025-08-24,Toys,Puzzle,14,581.66,8143.24,East,Pooja,Credit Card
2680,2025-10-05,Clothing,Jacket,1,990.72,990.72,West,Amit,Credit Card
2681,2025-12-26,Groceries,Eggs,18,387.55,6975.9,East,Rahul,Credit Card
2682,2025-11-10,Clothing,T-Shirt,15,208.12,3121.8,South,Anjali,Credit Card
2683,2025-06-25,Clothing,Jeans,14,630.13,8821.82,Central,Suresh,Cash
2684,2025-08-16,Clothing,Jeans,1,447.83,447.83,Central,Pooja,Bank Transfer
2685,2025-03-15,Toys,Board Game,10,67.61,676.1,West,Pooja,Bank Transfer
2686,2025-10-21,Toys,Board Game,18,8.83,158.94,West,Ravi,Bank Transfer
2687,2025-06-07,Groceries,Bread,20,851.36,17027.2,Central,Anjali,Online
2688,2025-07-27,Clothing,T-Shirt,20,802.97,16059.4,Central,Neha,Online
2689,2025-02-27,Groceries,Eggs,15,521.39,7820.85,South,Suresh,Online
2690,2025-04-16,Groceries,Rice,19,536.04,10184.76,West,Suresh,Online
2691,2025-05-29,Clothing,T-Shirt,17,807.17,13721.89,Central,Amit,Cash
2692,2025-06-17,Furniture,Chair,13,143.84,1869.92,North,Amit,Bank Transfer
2693,2025-01-21,Groceries,Eggs,20,902.22,18044.4,East,Vikram,Cash
2694,2025-10-06,Furniture,Sofa,12,522.48,6269.76,Central,Suresh,Credit Card
2695,2025-01-01,Toys,Doll,16,308.6,4937.6,North,Anjali,Credit Card
